seq,stddev,N_IN_Conn_P_Src,N_IN_Conn_P_Dst,duration,pkts,bytes,srate,drate,proto,state,label
94978,2.658967188138785,93,54,119.35144812950948,3370,336590,2387.9420391757494,9.661083693871797,udp,CON,dos
47820,1.7070522487764193,33,59,92.42318546220777,8810,59454,88307.94662779647,22.935080898313885,tcp,CON,ddos
28470,0.4041189346771471,30,59,42.19274255941457,886,95479,338.34889128992063,24.469244218936602,udp,CON,normal
3846,0.7097982829268944,69,83,73.67100843016745,860,482700,977.80023001774,37.06619458512288,tcp,CON,normal
23291,1.0599924276717556,99,57,40.43142501616413,5,290201,2034.9847121816438,17.692164256329146,tcp,CON,dos
30700,1.1266096034134168,29,32,116.40788312535723,3680,312479,77234.22742582462,14.60475340506331,udp,CON,ddos
44253,3.2936627777671723,15,99,108.01686779935122,9230,406020,18070.674907181008,84.40067562274352,tcp,INT,ddos
98683,0.7184240036185241,76,96,68.11485967531196,631,293341,1897.5235563623382,24.95382421691763,tcp,CON,normal
3294,3.5875184544216667,19,17,93.75306926545939,3760,104664,32613.45084864616,56.16053692068298,tcp,CON,ddos
57090,0.8733953309608631,21,92,109.1625234696687,7660,140207,80697.05697886234,19.929954803464046,tcp,CON,ddos
16609,2.057833969473138,93,38,29.23278803852346,191,172788,4596.400319965284,49.17535061400673,tcp,CON,reconnaissance
66274,3.994349693202526,71,52,69.53824334959963,2900,471428,20749.47671709268,27.671201355069662,icmp,CON,ddos
16620,3.572048086166627,70,62,57.80647659398654,4315,391267,946.3867935240838,8.679967811956201,tcp,CON,dos
78007,0.08795852390826954,267,15,92.59119098979812,800,275821,3002.682345708913,98.21758295739265,tcp,CON,reconnaissance
87909,0.3454491939075293,26,33,45.490523477538105,6280,336646,56696.67969056417,45.78061165360583,tcp,CON,ddos
81654,0.9719895008143367,19,83,85.0778477853433,199,448718,3590.551217374285,39.304739828842884,tcp,FIN,normal
14780,0.8472742007863481,21,23,48.35976768831952,235,233425,1439.4978473333804,19.912213043017758,udp,CON,normal
51041,1.536196750142027,276,61,13.32987268247586,230,377133,2724.1435990739865,49.536588039156726,tcp,FIN,reconnaissance
94831,4.342719077366768,49,79,12.855464671566457,2260,381166,48355.05162672942,63.52189854646604,tcp,FIN,ddos
56326,0.1788590937328642,32,13,14.28763989005793,430,95340,1406.392634362424,30.465007811874866,tcp,FIN,normal
21631,0.9018331724224473,49,67,3.90335259198348,1960,116975,91162.72819769576,48.04184004116585,udp,INT,ddos
12179,0.3205530902315457,249,88,63.957247618441045,467,194486,3979.4891535880133,23.70810450137134,tcp,FIN,reconnaissance
19936,3.367997669456721,83,46,80.62864993536621,441,96977,1644.8243789522107,52.77130817235695,udp,URP,normal
47259,5.01072583846772,59,57,15.208281490680921,7900,449452,77872.42228624244,78.72144801536946,udp,CON,ddos
22785,0.9771492203279314,19,48,73.42334816859322,157,109561,893.0390902575343,6.021344617059854,udp,FIN,normal
63723,0.16473953861011303,13,75,71.72921165087118,4820,455466,98871.50792906302,51.78389675652312,icmp,FIN,ddos
23028,2.307733100705346,10,22,17.65213907357209,1770,75531,1406.3256504632839,39.936308231172944,tcp,CON,dos
96545,1.7917336283917766,52,75,48.490507912751625,8130,384547,21371.415815964614,7.404134152831032,tcp,CON,ddos
57854,0.6569921190422462,276,69,90.61653003680831,685,105778,4699.812982192167,94.05090649104018,tcp,CON,reconnaissance
67360,3.2759699126371324,14,50,2.011706310215828,8350,278082,52811.97890800968,25.98429844307546,tcp,CON,ddos
72389,5.584081911666319,297,41,17.634599119922687,533,469682,3217.5352167558317,56.461153498482254,tcp,CON,reconnaissance
78609,1.2241721902249378,43,61,119.49940909059502,5080,321008,101152.14691362124,37.26202510786925,tcp,CON,ddos
76670,1.2511260134029782,75,14,88.02565411299,998,219738,3430.742971785444,27.11327070255668,tcp,CON,normal
15112,0.5296936534804143,33,76,55.69616937603147,405,442303,2823.343804104959,52.718065062221875,tcp,CON,normal
32313,1.3174307877417097,23,75,75.57653964958294,700,356760,1858.1301341462195,68.90285964634722,udp,CON,normal
24162,0.868769978692516,50,87,101.54667025084633,4885,389698,4592.623330225691,78.5535200864181,tcp,INT,dos
67314,0.5397148368354765,51,61,101.07670796185086,797,376614,667.7966851538088,63.39244750441213,tcp,INT,normal
50375,0.10432289036407784,22,58,38.96484755390939,1445,458777,4419.610212391963,52.62959898284719,tcp,CON,dos
24015,0.4369486283644177,38,38,58.95547941400434,6790,254398,88731.8291600231,77.72616495150754,udp,CON,ddos
80309,0.33069817908118204,74,47,76.56697352474075,702,70996,2857.0962403046415,51.745589978643714,tcp,FIN,normal
46390,1.1714666526024125,55,79,8.628558084835971,450,418652,1623.8063326478796,97.42268368983706,tcp,CON,dos
18162,1.3807117892363732,43,17,113.49564613029088,382,230042,730.3061743225545,52.674070426196884,tcp,URP,normal
7491,1.406929476272909,72,68,51.92958633765909,9670,356755,55396.461530287066,31.72471445578816,tcp,CON,ddos
24503,0.7369781903341033,13,64,44.504108408623964,1505,436153,3918.819227000669,44.63619902006412,tcp,CON,dos
35758,0.820274485207074,37,11,108.85213627361766,2210,68705,3726.574094435017,48.99900782891217,udp,CON,dos
41112,2.6958072693942654,92,35,14.195279563723808,2510,82345,3227.246469161004,28.348608770427543,tcp,CON,dos
98274,0.9700619909956887,10,72,4.712256425655636,5850,438712,124062.4777488655,15.874282526922713,tcp,CON,ddos
83246,6.6062037336386386,45,26,82.20060447362057,5940,228537,121579.41474512388,43.13834141955857,tcp,CON,ddos
58646,0.8687028163553369,22,68,46.20097116964439,3850,63295,50002.10929066272,89.70328196377667,tcp,CON,ddos
59056,1.5729383094001985,42,97,91.73733258380386,523,105707,962.7524598887952,25.55311724645274,udp,CON,reconnaissance
8999,0.07751320741730668,69,25,8.226284838599133,502,266245,2319.2449652806936,36.18186649072821,udp,INT,reconnaissance
28907,1.5891158826632141,89,67,46.051473467102824,982,271380,4222.898589902264,75.77230152049181,tcp,INT,normal
70193,2.860012174550198,123,73,28.239790120321423,249,312480,2292.869582194884,8.227329214048806,tcp,CON,reconnaissance
50478,4.282856035456312,177,59,88.75304434705873,672,302968,1679.976227069525,82.50705509981526,tcp,FIN,reconnaissance
36902,8.883250101452012,36,94,27.26118608117415,3095,342268,3706.183379881745,72.027881841616,udp,CON,dos
91272,0.49730182648305776,44,35,54.9539822275878,9700,260236,81268.05113170606,54.97641407563197,tcp,CON,ddos
52022,1.2848058452085898,12,26,98.2654872588543,9450,111529,121087.28701529685,20.94787943226969,tcp,CON,ddos
29093,0.8987149227144088,13,55,109.84694886520089,455,390658,2746.3449806716885,9.267856116679873,tcp,CON,dos
1243,1.2445417510455872,16,77,86.71297263409966,753,292233,4837.364208114289,23.171910866390434,tcp,INT,normal
1832,0.2569886717266048,86,59,51.5079801555429,3580,331384,1454.7524629898594,76.14952393082073,tcp,CON,dos
50722,2.908471826715415,12,52,68.63873298325323,926,200892,4324.134319219896,93.34946190299817,icmp,INT,normal
28512,3.6047512852644656,90,57,82.76310396835211,8280,490561,43867.26650680372,73.7888191841617,tcp,CON,ddos
72783,0.8958330478668359,68,77,104.9920402562676,394,290850,4048.397744383953,52.761702172785476,udp,CON,normal
97004,0.49365191284304044,249,28,106.62898959725024,972,198694,4629.938323825006,95.06827373373291,udp,FIN,reconnaissance
18303,0.22768869230933925,10,34,111.71640800911015,358,32261,3115.993103623403,82.85673393728553,tcp,CON,normal
55569,1.726903675210377,37,81,97.28552115778696,745,458832,3642.7725836495224,65.58373208754617,tcp,FIN,dos
3233,0.5614552110464368,68,27,17.616605515064073,4750,408830,119830.06567124637,3.7904697216352923,udp,CON,ddos
51508,3.6042475590119594,62,60,89.71699636681579,3870,441230,1875.8447979942846,28.773350812184706,tcp,URP,dos
76509,1.667603169595892,19,27,97.75127023521256,6780,450647,63949.18673934024,30.821009136500898,tcp,URP,ddos
10684,1.556354773139149,80,67,105.34469344973837,893,76285,4491.469774633851,34.72452627957221,udp,FIN,theft
23665,1.2294339704046866,12,73,110.9781025372445,3140,463830,3364.1122034557297,38.93856571022203,tcp,FIN,dos
33173,0.07028578495279574,16,80,61.09966846240017,2210,241191,4367.968164406184,93.93692721146228,tcp,FIN,dos
83642,4.030661358258516,54,66,78.61146832222214,8,482267,3091.310704196221,74.18724080993609,tcp,INT,reconnaissance
64341,1.483040115089025,99,26,1.1473236412596715,229,307911,3698.686437899244,69.19349870571638,udp,FIN,normal
87237,7.689570156369141,78,68,68.73445533952439,700,62332,1635.2714819351438,42.651495881173496,tcp,INT,ddos
11018,1.1561974410760165,22,76,56.784332530491675,3515,427497,1698.4316817483289,33.75496083014472,udp,FIN,dos
36614,1.8573852225198535,49,95,115.47676305733124,674,125222,3852.126643067814,11.957819077529031,tcp,FIN,normal
86131,0.08677669011744932,71,24,108.20521412302865,3445,403939,2020.0993510450678,45.34954735959158,tcp,INT,dos
76921,1.4984335302975809,71,35,95.71267392807684,400,129688,45357.433702678034,20.5342375475672,udp,URP,ddos
30349,2.170019791180986,19,57,6.840245148247487,4270,283844,4757.766023692925,39.10104037430094,udp,CON,dos
16449,2.2610958422398735,96,23,48.2440590451577,29,272525,2762.7872044565784,15.639126052775353,tcp,FIN,theft
9492,2.2052422986071423,20,90,83.52537062112502,521,416121,962.5411759734287,34.39959102135133,tcp,CON,theft
78649,0.3848229354280115,85,18,3.560259566970162,2770,354728,59029.655542099135,4.297936992394968,tcp,CON,ddos
96558,5.557420427988376,71,16,28.298419196544387,288,242488,2593.4045181469096,0.6023200955492136,tcp,CON,normal
58760,8.003132117118415,86,64,106.50097530698532,2920,119583,4943.659297124755,86.9909222881396,tcp,CON,dos
44554,0.11790890761908754,65,21,15.574562295163606,915,455115,3591.1258729621622,64.12641068917574,udp,FIN,dos
969,4.133807990370105,58,26,6.165769147132964,939,22430,2597.0587126750866,58.76666541328815,udp,CON,normal
369,0.5125722405610613,25,82,69.67071016840403,522,424351,2160.010605959974,51.37940163279677,udp,CON,normal
73961,1.7533143455904643,82,17,113.57580738671821,689,247295,4577.483227494181,72.67291772963664,tcp,FIN,normal
35011,0.6189859365989072,249,51,100.15513416429673,599,164835,3229.740787276715,73.61656050283192,tcp,CON,reconnaissance
54155,5.151556954212345,18,85,116.97272579400995,84,270630,1780.4983340305907,93.52513679431235,tcp,CON,normal
35852,0.1605493003929095,42,46,90.42302492039623,397,376926,2323.2053460245243,24.44105000008525,udp,CON,normal
25497,1.0329764066084768,97,29,52.4849355203745,430,29370,1390.6961043271983,78.5198809868333,tcp,CON,dos
30937,0.8380497651589729,44,10,113.5940261343453,2970,139662,120053.68411114666,99.11577402258037,tcp,CON,ddos
78859,0.5918399465098189,84,18,51.19656678111895,719,110583,3509.7552305850363,2.9021859530037775,udp,INT,normal
67006,1.5557142324197715,48,33,42.01200386669297,287,429569,1961.552081473519,37.39854257309839,tcp,CON,normal
37494,0.210714453606683,86,43,53.78406193617429,1090,26138,22903.69227521524,43.60358676099389,tcp,CON,ddos
69796,1.8916743351840895,288,45,97.67706055194135,544,399254,885.1777225827481,82.18323316682081,udp,CON,reconnaissance
36391,5.913114458790476,34,13,110.12330828831675,9410,458046,59719.0830221315,1.374341536485535,tcp,CON,ddos
10293,2.448742911641318,89,38,42.9224955130511,13,89787,2337.8884931797743,59.861953213506894,udp,CON,normal
92378,2.949348790759061,65,96,55.47023253641496,377,453744,2089.001414973363,89.25788100152923,tcp,CON,theft
28366,0.6685795122947987,57,25,107.79938046920266,4090,143007,106476.12406690238,14.762705845252178,tcp,INT,ddos
17208,0.5893119177303294,94,17,5.646192699775742,725,76278,4895.9176660901985,11.557361686297973,tcp,CON,normal
22913,1.0917581153569766,19,48,94.06445942496805,4820,209375,1774.1803825483655,99.97864387066696,udp,URP,dos
80772,0.07020762187692402,50,67,54.50667677036245,3150,344829,1473.1237096942846,82.59589346989895,udp,CON,dos
56573,4.360432382778681,92,21,45.182825607609495,3090,135979,3850.5768994311707,69.7418515414104,tcp,INT,dos
99084,0.23285095233681016,68,53,53.631108099128845,150,479540,56225.49359146065,39.89812325954523,udp,CON,ddos
19277,3.4997681008917736,37,13,50.24346236951407,832,272736,1087.9212073469039,85.39629741688837,tcp,CON,normal
97460,0.13092439314893273,150,34,90.79447756391853,725,438538,904.7782180154568,92.27730055410107,tcp,CON,reconnaissance
5535,2.5942331036552195,75,79,111.35377472177643,188,9376,1402.9107351800305,73.2408548065399,tcp,CON,normal
92006,0.24724567947792805,60,76,58.97520759776398,1170,431378,6.718010996857354,39.80947797464918,udp,FIN,dos
35671,0.05831647599161931,71,48,99.92822156011557,885,154983,4707.155549913438,58.353710783521365,tcp,CON,normal
62148,1.9067159163648766,39,33,87.83361234093292,7760,271995,53782.533947103126,9.851726297308982,udp,CON,ddos
98100,0.4933089110087686,49,94,39.68236358599166,735,233966,414.3275753699165,15.802047510762451,tcp,FIN,theft
36487,1.8802496619233495,49,15,70.47807042937119,2290,65834,824.8691460084557,78.30373428921408,tcp,CON,dos
65558,1.2148088838971731,78,81,80.01821418620833,7250,484535,40418.91783151395,2.931547215311203,tcp,CON,ddos
34269,0.1727920534379367,71,42,2.8209011274836726,725,143937,2758.5145462592827,4.919599730238467,udp,CON,dos
81336,4.035243372435139,24,57,47.51527019135761,5170,15132,87965.25062918261,50.80234915859527,tcp,URP,ddos
26337,0.9030802020783741,36,76,119.11658846351898,141,241536,1539.3251592553183,17.05292762587075,tcp,CON,reconnaissance
3642,1.9889128214767928,33,11,76.47113399198416,533,479440,4788.08664945039,29.370407765079698,udp,FIN,normal
87133,1.042785615847008,50,47,40.109954070943836,6290,477300,95039.58707428552,39.883142478704194,tcp,CON,ddos
32960,1.3908814502341187,72,49,30.003634704047936,4460,75991,4129.011269573685,52.22554006522371,tcp,CON,dos
13307,0.5409676340130065,57,65,25.138582770488654,575,413328,1618.2960796061984,28.353472127729795,tcp,INT,dos
46183,0.3353910491550886,70,97,48.19756743441593,440,266835,47621.69833295455,48.35464690924894,udp,CON,ddos
74124,1.173197784170261,57,30,23.19268960722254,204,84142,2690.355115567835,37.068457915513164,tcp,CON,normal
56327,0.8703143923274061,56,91,16.223206660241328,4730,277143,56463.490975793015,8.103110957801674,tcp,FIN,ddos
96896,0.7417229022497155,65,44,43.688230067950634,309,6534,1299.532965696516,86.71273830352563,tcp,FIN,normal
21499,1.6747086312295822,85,84,72.84035611780256,924,259322,4986.354860704644,28.1365903205251,tcp,CON,normal
70199,1.7592279228493608,51,84,17.568755451153315,322,126545,4241.803056276442,60.93732661473082,tcp,CON,reconnaissance
27198,0.07051171859742925,87,76,5.322148520269346,4050,102825,29750.323088878882,56.98002152718848,udp,CON,ddos
20720,0.620422454338094,27,69,4.156903534824924,3610,101929,111550.08708918953,19.916678234966344,tcp,URP,ddos
90202,0.7959419796705703,93,32,32.08684290806376,630,93789,2934.4711431104092,2.995817043040072,tcp,CON,dos
25033,0.1528699647644487,32,74,22.81668472966568,1200,251188,1572.7247027144083,85.6931414811984,udp,CON,ddos
59625,0.40358661390395645,78,72,64.71110397945799,2140,478129,43270.55724235353,49.76898554772669,icmp,FIN,ddos
78178,0.07953449559598734,74,32,54.686966725920875,4125,167008,128.76122379734863,41.44675147527143,tcp,CON,dos
41965,8.375841930336986,55,95,38.9726689540679,3110,63844,10973.59697642305,76.29105150313491,icmp,INT,ddos
30029,2.0008785354563723,225,51,100.02530655528113,642,295436,894.9686345920192,3.3158921717284073,tcp,FIN,reconnaissance
54647,0.13726885800988786,89,73,60.59413421259018,6060,272430,60551.11946166627,76.52152837183756,udp,CON,ddos
81188,0.03068581331078506,78,75,10.984507520099816,65,240522,1906.5054080053808,40.89144633737234,udp,CON,normal
8537,1.9056380014944225,31,90,35.492426724489356,366,54552,745.0659599507089,55.1623705320333,tcp,CON,normal
56748,0.8675654601959217,74,50,116.80073860432478,1025,92957,1972.837670354268,75.24392405465417,tcp,CON,dos
45713,2.318263726353507,63,29,117.23730151364096,899,166820,1521.7670217294974,54.681059202335405,udp,CON,reconnaissance
6274,3.855227034096056,28,18,30.561341594018764,187,50022,2050.838678946288,6.177222346151101,tcp,INT,normal
71821,1.371814848273701,93,66,20.069168219260874,724,5969,861.6372002468632,72.86008912297187,tcp,CON,reconnaissance
91229,0.3107363097744021,192,84,59.483081857923096,703,22422,3048.5942213180792,78.63416339967854,udp,INT,reconnaissance
74354,2.2862260292270205,71,26,57.77630871510342,1305,6689,222.7516752038579,46.18931580385729,tcp,INT,dos
94492,4.678944311814803,60,87,49.21711233459478,4170,410058,1939.447271346807,43.90594063171548,tcp,INT,dos
92092,1.3020771042939638,57,91,63.52333794204686,90,56912,4474.438879348649,25.192555963553787,udp,CON,normal
85915,1.7185438032226543,26,27,27.86421322680558,757,197743,2098.40941148628,64.41627574311359,tcp,CON,normal
50831,0.6175447885202331,22,72,13.792406055900916,989,109375,2205.455574966463,88.19885139891295,udp,INT,normal
17128,0.720754297936292,37,81,68.45580455571373,9140,73194,8503.41177773305,65.59687408649842,tcp,CON,ddos
83489,1.990083780742028,76,81,111.91182701588822,1965,31693,3026.86093801841,77.13248890094715,udp,CON,dos
11540,3.9418725211606933,42,35,16.53077544515913,150,477058,4682.020357577313,83.74556446713294,udp,INT,reconnaissance
46762,1.487282873373761,69,81,84.57806209305126,4120,93451,36453.07054198907,22.614419326398583,tcp,CON,ddos
46220,2.339885647643807,24,93,52.54816458895882,4440,284126,49157.97294572007,40.21043341170895,udp,CON,ddos
14693,0.28245213224666366,90,81,35.27789679086675,140,472583,2940.831694326235,43.595961519368785,tcp,CON,normal
83657,0.35730791183334787,53,87,102.3732530978727,293,215618,466.14647970479456,55.89003648810794,tcp,INT,theft
13335,1.1390416544649997,165,22,54.7795468527673,466,11492,4751.4222164072735,4.918212133593092,tcp,INT,reconnaissance
28616,0.291386308119594,38,26,69.99785837614475,631,181957,2338.03660916671,58.84071710226527,tcp,CON,normal
7904,1.5117666288702138,77,35,53.16731137650458,2470,223993,14389.250307503113,8.85214833834329,udp,CON,ddos
28528,0.517232181133333,58,15,9.750868550764674,980,26620,41905.069100146844,80.65698912805918,tcp,INT,ddos
15630,2.3519590416412717,52,90,71.38896752333541,1700,365767,46730.43020045779,96.3021987728105,tcp,CON,ddos
58009,2.4762521911800386,77,13,50.261498163599505,1550,104854,1726.953125121097,28.975900589579428,udp,FIN,dos
83277,0.9348369881126923,86,98,10.411705971509495,4260,247511,86653.72314543164,50.661512481094164,tcp,CON,ddos
99319,0.29916001050725904,29,16,71.49781231854257,8900,20597,43191.72736276156,82.31875450067683,tcp,CON,ddos
26709,1.5609748817265245,27,26,1.1855019737752617,67,28403,1619.3374473404615,31.465400604730288,tcp,CON,normal
10861,7.397809286251942,73,95,25.023238070162822,56,409401,1610.5104091462767,15.777769334881365,tcp,INT,normal
17439,1.4616382928087421,58,59,93.72856335908858,2790,197325,3889.264794605206,73.90625237018742,tcp,CON,dos
67301,0.054645432532372265,51,15,4.552253055623277,5170,458236,38549.41925732168,69.83616211557877,udp,CON,ddos
71546,0.02616789501849834,63,39,77.6022050845186,568,52468,70.0890644098574,56.99454606721711,tcp,CON,reconnaissance
20843,0.5792923981297774,294,83,113.96488383793267,151,383213,1827.739132406656,94.44367954338945,tcp,CON,reconnaissance
60214,0.32683072351451736,88,65,20.54392378830264,318,479250,1391.2580747422255,95.51223034663016,tcp,CON,normal
42373,2.5153808019272255,45,48,50.054006113288736,705,157218,4545.095350423298,86.15494303810377,tcp,CON,dos
98972,2.794615779460358,17,23,69.06014818682242,1575,162316,2389.5830880005196,29.302008541859347,tcp,CON,dos
68907,0.4488604609822471,37,63,54.05045023222257,4920,448761,1172.953213138008,22.53659307523257,udp,INT,dos
38745,0.5909974046082109,95,31,74.44570196412589,7960,140709,122697.96411618881,83.57406942938232,tcp,CON,ddos
57443,0.4042661973686566,69,66,48.49229892251461,977,31145,1233.796477604901,65.13608913486458,udp,CON,normal
85991,3.5852002418540376,58,50,17.82134697850143,60,227580,95378.61057453678,39.61260303876896,udp,CON,ddos
3651,1.0476899063078844,47,99,10.686234134574857,189,100978,3247.788141589803,40.975647656725215,tcp,FIN,normal
45118,1.6012681274161058,267,19,89.33343429810115,317,112993,2311.194241062999,85.33321828885137,udp,INT,reconnaissance
91245,0.8054517769786584,67,11,28.635635318679054,731,66367,2029.2349290679833,16.324726322393957,udp,CON,normal
52773,1.4954956506949886,14,76,101.69419008169405,685,97326,4361.925158288018,94.39734097962446,udp,CON,normal
3191,0.7312872536585533,55,57,89.16352623137702,3025,150090,2375.4644348064485,63.32152935116366,tcp,FIN,dos
48114,0.6225425205762758,84,51,5.9353326678990594,2620,313552,1876.8481604357055,79.13577333744244,tcp,CON,dos
8790,1.5096517228758406,11,20,24.14613283653116,815,63696,1771.3155994519652,37.08665544213604,tcp,INT,dos
32126,1.3412878717949615,98,83,35.03982679448802,830,325942,1379.4124372123551,58.689636025872375,tcp,CON,normal
98696,0.5212074671355832,34,21,71.338275376876,368,178670,2044.8888614275259,74.99904939613866,tcp,FIN,normal
17460,0.24262904114279998,10,23,97.17943021081636,5170,302905,14991.948669011861,43.51299722078406,tcp,CON,ddos
35419,0.6896681874872361,78,39,7.240930285755618,66,170257,325.7086513898282,48.7936341606241,tcp,CON,normal
47086,0.8047220002795172,49,69,29.95382461662543,7150,479911,67684.58758019654,58.207982886413056,tcp,CON,ddos
18769,1.4860540872633405,77,86,45.145795275804126,1620,346121,2271.3622178966084,6.340699093150404,tcp,CON,dos
49962,3.689363064668512,78,39,22.006075173425366,8540,428126,21676.1015076627,86.31865213579847,tcp,CON,ddos
81100,0.05528355215061001,234,47,65.4355064086644,193,289208,534.0853661643505,86.66779357525394,tcp,INT,reconnaissance
27886,0.4188984107901408,25,84,57.36081952051787,3650,9023,17910.54621544576,28.141767280698428,tcp,CON,ddos
87422,0.322978754445675,63,74,37.98016055049713,3700,245723,39407.27430986048,87.98225367722,tcp,CON,ddos
61083,1.0466198383358476,72,56,62.02690954355589,336,39191,2257.478189037036,74.51948076587507,tcp,CON,normal
6896,0.8423912339115565,27,48,42.69923190056931,578,328903,966.8312115211285,48.31914078537357,tcp,CON,normal
50312,1.9586629515382454,26,58,41.18394490200742,681,388721,3778.149358088438,34.77640247280876,tcp,INT,normal
89495,0.4164311118269237,91,82,31.848197647313743,6670,72537,24167.564076711285,39.93789202534246,tcp,CON,ddos
67068,1.3539455628368664,39,67,64.85301167979227,588,88388,620.7198371254287,53.44189154312689,tcp,INT,reconnaissance
71018,3.2294030371443387,18,99,53.29440321888477,3865,201550,4972.774890666417,41.25207018915913,tcp,CON,dos
23933,3.623256823697612,40,98,23.559777770482725,1330,242059,55965.32612451557,42.02383241091522,tcp,CON,ddos
21361,4.783415131053003,14,26,1.5569383415230043,4270,475097,850.1180851001918,20.312337362354672,tcp,CON,dos
54848,2.225934560201328,75,15,18.112393944009717,141,70652,4472.795284423497,70.78120051561908,udp,CON,reconnaissance
90366,3.546497772251488,51,24,5.14110934522321,1680,3753,1155.5350137933715,60.959157295057075,tcp,CON,dos
85469,0.4008995908125127,50,76,51.792428437778206,8580,218728,115697.6804699917,99.19014870216228,tcp,FIN,ddos
38932,0.3301864414491678,89,37,27.01239737262909,499,93522,594.8923721450836,14.12442042024702,tcp,CON,normal
55824,0.009763834320811255,93,82,50.45521944763442,649,485767,4209.08929822257,11.373834873502087,udp,CON,normal
38033,1.8405774115349218,39,53,39.534655354527686,176,66368,921.417116402131,51.59322991358004,tcp,CON,normal
81427,4.158095797532013,35,27,64.56223926757733,4000,393999,4691.694409111412,15.199076351007413,tcp,INT,dos
18808,0.3104169693035708,58,41,86.86429558780331,851,148734,2871.2607892095707,61.06211510666819,udp,CON,normal
11768,1.51979552580209,40,92,57.518193262124626,360,422578,23741.237184217982,19.611510866900804,tcp,CON,ddos
8072,2.0583490917095744,59,78,7.437105344634766,9880,377597,105602.8947359548,48.29984978710389,tcp,CON,ddos
53414,3.9386184254841177,24,53,2.1022402593075404,715,144486,1952.9409032551196,61.13114498424205,tcp,CON,dos
26150,1.5613370016986887,61,79,25.58852672213842,649,422927,3664.0938249686646,45.80407890349235,tcp,CON,normal
15541,5.274595855311359,47,72,50.996676378991225,528,238909,3217.2392637093603,31.9985304597185,udp,FIN,theft
70249,0.6339317196926183,47,85,5.38955853024345,3810,256747,3571.501182732036,78.23160826127933,tcp,CON,dos
91738,0.6460094611384638,69,67,39.32872884698184,2520,365045,1718.640100888444,85.46580243258411,icmp,CON,dos
85436,1.174648894010152,29,56,106.4431979217104,6,308579,4694.133553508617,27.804983424657294,tcp,INT,normal
19788,0.7255500114979381,96,26,10.803192603238472,584,115358,2799.1097503140727,81.33937346704774,tcp,CON,normal
20983,0.0021401184077523257,53,48,113.82203265583907,3365,326128,387.89529390491475,39.16340198383159,tcp,CON,dos
22607,1.9738770111160657,98,68,102.80075638931885,224,98294,333.76336339976086,48.762363849252466,udp,CON,normal
10151,2.089779332158593,216,16,99.81390694046864,878,141055,3691.1743162898824,23.174968783433215,tcp,FIN,reconnaissance
85930,2.061398127839837,59,72,103.63915764664404,1780,468656,4249.887183306375,62.57237757616229,udp,FIN,dos
46937,0.6347273938825659,31,66,9.606951780092716,938,177887,3476.428647492355,10.092671677695385,tcp,INT,normal
93287,1.108125483955805,81,84,18.141020109349636,4135,204643,1387.5588076476392,59.16375259707396,tcp,CON,dos
8594,0.6693685884532576,63,43,16.125556814903298,180,91073,1129.59721708261,98.97180818337542,udp,CON,dos
17359,0.024249561772745475,18,62,13.349906048354363,2730,374217,2827.2264038858534,75.34663072226222,tcp,INT,dos
82144,1.2398428114930735,24,75,39.32601863264797,8980,249866,24599.445305700152,89.5039308634425,udp,INT,ddos
37382,0.1981740196928205,57,87,99.62619573718032,5250,208056,47389.02180939607,46.41955401945989,tcp,INT,ddos
90348,0.1251397911578521,29,91,30.23620527360388,4695,357932,3143.4932866023964,14.210534030233134,tcp,CON,dos
28075,2.112804241595054,132,57,29.30735725739221,714,335776,1424.6281917419828,28.846189382469134,tcp,CON,reconnaissance
20596,0.014327512154027867,76,69,81.10697500171618,285,144220,1877.2570646489862,4.902967421812998,tcp,CON,dos
44195,4.791583762744464,69,52,11.631915331303917,9980,384423,45066.33556506084,50.18109724269486,tcp,CON,ddos
49378,1.0861995759757765,43,82,43.234238803438515,35,105678,2302.6715219480716,64.96668718933537,tcp,CON,dos
26854,6.113263371639475,82,13,35.451861394999675,2215,319718,3371.8316838699598,42.44833059788922,udp,CON,dos
73720,0.08962114112432386,63,87,101.67625639466642,3150,323953,97794.19024296307,56.32048989835985,tcp,INT,ddos
20662,1.3139096483226842,297,84,61.740638813777565,111,433924,3325.445889154582,32.070224832214066,tcp,CON,reconnaissance
50494,0.6446221836124999,21,61,77.5771812210688,580,285710,130.93653570435887,8.585809396551392,tcp,URP,dos
36496,2.7818811123858103,97,41,15.484991550410019,3070,2459,112105.219794267,43.19989924421884,tcp,CON,ddos
13704,0.6722991807156973,28,99,111.47026234844867,771,480151,2905.985808883997,54.7797795361043,tcp,INT,theft
53081,0.45264630084867136,267,60,38.69493604285843,667,163223,4601.2404446332985,98.26347930886227,udp,CON,reconnaissance
30816,2.9231792558137766,35,19,84.82095370234154,3590,487351,4819.3650698753245,34.72734045923962,tcp,CON,dos
29566,0.7041730948141337,32,21,114.55518696368532,310,279962,2339.2871282523543,67.77696574769968,tcp,FIN,normal
63322,0.02546491575550549,42,91,61.03835474505868,470,378488,4581.836375621044,82.26244411622469,udp,CON,dos
58454,0.7421555549400539,66,48,60.904723512803926,192,451615,1826.991657090976,33.53907277090499,tcp,CON,normal
88479,1.5942406384458785,39,89,14.07081357759067,802,235720,1301.9652360852529,92.99312391371575,tcp,CON,normal
33162,0.4402676256911904,32,77,46.83367649521907,2790,31973,9206.10000603216,33.88312871699497,udp,CON,ddos
