flow_duration,total_fwd_packets,total_bwd_packets,fwd_pkt_len_max,fwd_pkt_len_min,bwd_pkt_len_max,bwd_pkt_len_min,flow_bytes_s,flow_pkts_s,flow_iat_mean,flow_iat_std,active_mean,idle_mean,label
3731670,32,269,588,5,1138,43,694295.440915316,6546.620355345919,3552.250931092059,18874.37494708088,47552.905478618544,597052.7783715846,portscan
6342311,141,306,1941,10,202,27,847762.385636098,3385.97286959065,24226.383287360066,5902.800802778792,22664.78232660991,401024.00948981155,normal
9590696,161,138,313,29,1829,53,87520.94883823546,1125.7913483081534,5395.697547976499,18382.548234929793,95840.39829165029,870819.749964005,portscan
5831152,256,77,664,34,1566,1,377043.9495934599,140924.09103475872,27653.00146475856,4330.806992004723,11496.10370274673,101969.84008301713,ddos
9979054,312,79,1505,47,1217,16,502616.59650180244,9203.813336158923,27453.13551727302,2887.503405831451,60837.95955702486,595290.8357363477,bot
7939274,152,9,357,37,471,62,546597.2121439266,7432.046956850989,41413.79843416387,11096.843200810375,72926.72194468,789704.9094482362,dos
3254549,347,467,1847,42,1129,38,942555.1623166299,9338.869610264766,4047.197181548432,18553.132856453434,26989.03595943225,866016.18206483,portscan
8994106,260,335,471,60,878,13,42463.840256828924,1397.6903478094173,558.4506630884988,1087.7533364152468,37954.35440485911,71571.80627275961,dos
4308010,216,123,363,39,964,13,866393.380376566,1092.5876363908599,43785.92572286836,10560.481246585914,43627.177346383396,782725.8457243525,dos
9976222,279,185,736,28,817,43,551901.0719881802,1920.484739871596,33115.98678731885,13570.162699149801,64698.51822866935,795616.1112231002,dos
3323018,2280,33,650,22,1149,47,554628.1692661456,32325.029320890728,9482.181531867756,14908.467957423793,51231.02312885093,261834.6141413369,ddos
5271910,98,120,784,41,413,17,320330.32118493353,8271.708507493884,1489.7487836691516,10078.375869141782,19122.923924536084,301048.43253207725,normal
4935471,3240,79,104,62,1638,39,643620.1907607395,138260.35442344728,15795.835064786259,11498.110728351849,89253.31564534266,920594.0134892365,ddos
260202,240,205,1740,41,1698,33,646413.1276491918,32339.728508099302,6231.142217739303,9073.61141243859,36439.75554130461,627619.3938285771,ddos
5516925,720,52,756,54,1533,42,189293.97406441407,69405.01793115008,44842.30686476405,14465.202666789883,38260.04225617999,30466.36208339193,ddos
5818628,148,155,679,2,500,0,677005.9461094949,4544.903126386064,13900.538615134583,7584.847098348299,79986.31582657997,818091.3933944607,dos
8214472,144,273,1432,25,1850,41,266706.3213111388,1778.7821016983955,35286.247856561524,5607.8233520301455,53545.99324720316,970818.0576326898,normal
8536339,67,409,1835,13,120,17,688786.6660692467,8533.487049164461,32902.87825134663,5255.3388247344565,23138.339828612596,410698.79019076185,dos
1343154,433,357,246,18,1775,47,611942.995919228,5224.976074595674,35701.606889390634,13067.709821218501,91453.56087796978,752163.0654482477,normal
3159116,2856,134,1329,20,1936,33,715951.9799542377,84936.4542346583,26506.81251443583,18491.757918690782,80518.10335108158,723613.3669523898,ddos
1726434,58,428,1327,59,606,22,19699.79933801158,2584.3538167170445,36486.74215761737,5472.883945237372,59994.37313788425,401758.8280325851,dos
3353130,488,97,1736,20,1985,48,125365.6196435995,5591.629412833914,25624.4814226778,4996.670859041057,51209.44271082648,453461.35618762276,normal
1847299,3424,494,1990,8,1231,15,840200.6559083085,118881.29540763245,18886.58210873326,14313.241031621681,67536.98860870709,620861.3961080993,ddos
1638104,281,240,128,12,1684,18,380723.26135071175,3049.3846768581907,42923.47353339471,182.80689055622855,36085.48780596831,174103.7091399541,normal
1729287,2232,44,154,40,349,36,836718.354453056,16995.605593251832,22941.72285112593,16684.512063320264,69409.96092912281,506618.24898362183,ddos
4461695,236,198,957,57,819,59,62674.25882411837,5840.443298661646,28406.17392700231,7585.641297498247,3829.449718025524,335780.31517547625,dos
5817776,443,480,310,52,1216,54,769371.3544830807,6358.342304266697,23255.616602538837,18033.582483369424,39977.60715863118,84211.04368578958,normal
3460196,385,290,1930,43,653,61,83767.03435990684,2020.720290568163,38777.178090673166,14171.215037833263,61743.45769812571,200505.84463510435,normal
1330463,353,435,1845,45,783,63,468326.6427991307,2483.12169721557,26992.304389784404,15854.637419123957,62139.165139735764,501519.7106894415,dos
3446939,399,113,1658,36,1846,5,937573.6417434562,1530.773403466671,23544.246186608885,3423.996823420803,7137.4018631417675,907654.8767466901,normal
3113606,128,486,1756,37,1416,23,77678.06948760181,9213.822670304848,12898.689604540315,7283.623591623416,71962.5199131872,860652.9307861216,normal
8167297,337,276,1551,44,496,16,350662.12954625906,2130.198738696918,45577.97177610057,5611.4127664210355,8475.172310265145,917688.6463596574,dos
1561114,482,240,1672,44,391,47,518348.5986475137,106.48006559732734,43159.8786641347,14302.043849340993,74083.22042201884,244468.03982356412,normal
4589469,209,155,1887,23,1736,15,899457.309943336,8401.544149987736,4316.07361820239,454.87478443652975,91199.59794355498,826803.953958274,portscan
6621878,436,351,841,37,1697,38,332607.19399309804,8032.294345320357,32989.37308908652,12384.551739946291,97532.78274938276,343479.64129096706,normal
7531944,186,43,1072,45,1132,47,807041.6113816773,4565.404073069131,25410.575720350604,17362.074264818806,60353.38681212168,962274.0681631746,normal
3258083,169,79,413,10,928,40,718173.0328001172,7971.643813306258,8817.406786708252,874.3033424527069,71406.8340418453,260573.58615002324,dos
6902166,172,311,46,28,469,54,307067.3712285387,4496.22206560933,18807.696141353266,5813.883559557571,23382.432623907036,331760.65338628134,normal
6073977,260,137,1510,44,349,5,340813.24331015086,2245.222357183556,42662.35328694234,4158.976772772363,37450.68073382003,9220.324484555897,normal
8033751,205,150,32,63,774,15,191012.18497984763,4260.602965935393,39873.92810867334,19961.921472189984,1221.4169863183356,922490.2225709965,normal
752072,3616,431,573,43,1745,8,692962.3681461066,73031.91386370138,5133.539677798824,19712.48672472718,79795.62965034929,613810.2908097287,ddos
8648135,135,435,952,61,148,28,563102.3893645647,90.13323553875274,3775.3142354488327,2486.43726786268,68957.22174718262,312172.762141774,dos
3631271,46,241,464,47,255,3,154952.1069210179,1133.3837985031003,42677.30191342572,3895.4057152780506,25796.482399742625,143972.94504704484,normal
7973255,9,142,243,37,1412,59,620070.2764489872,8747.66351170185,44966.417173924194,459.25746370326647,49010.38657316139,645714.4621429783,normal
4976920,471,310,1506,40,1222,25,498649.6450088492,3924.3150235041476,14718.714910543733,11324.602174493892,72840.61413277383,95935.37465918633,dos
3743285,161,298,40,16,1931,53,92589.95270694603,3314.7385734240484,17470.833311764934,13716.868926350833,66653.85971967927,145190.46832104298,normal
9102969,289,49,1430,61,1466,37,953703.4333614168,8883.576566129233,16796.782304660133,13090.161105858118,32062.049460111884,506126.1869216329,normal
5768312,340,261,1691,51,1872,61,834755.7736139711,1545.7812059238188,1271.429878580389,5199.882625524244,36974.529527430655,132152.70489669463,portscan
24463,388,160,1369,47,1209,25,71024.12791601442,2169.9513790969227,37253.08025850592,4065.976434538714,15423.069137870738,90809.70566002178,dos
8783506,321,61,1776,25,343,13,931267.9378809365,8279.522455701403,3702.119855501027,1114.807211296418,13762.88297620777,693867.0699452591,portscan
2046090,106,54,486,60,676,34,916677.8276437952,2796.618820890158,41812.995235784605,12653.223382196145,40486.80349661526,461161.0776021815,dos
5178752,290,422,1700,25,107,54,42183.016733067234,6332.359283466063,43927.17740019581,4910.0058638179235,47965.92634902942,49678.6513793217,normal
1385149,475,395,1565,11,594,48,201478.94580944613,7395.742623345482,45640.54419550753,1774.3447579198746,95069.77897889155,48011.78909532888,normal
5567348,2728,371,1268,17,1836,42,702408.3867366493,33409.21042464123,40898.92623204304,7090.247265467644,50542.77096461236,960457.4138992061,ddos
1498547,88,483,672,8,1103,23,934573.5750229097,2534.1528517567613,39447.64735258764,2969.3730282761053,18975.88696139273,54168.807996126445,normal
1545388,3704,30,1518,2,1276,7,823114.7217565338,77444.98997852074,22479.902024828763,10124.866777639112,16923.524135944244,444446.2831265557,ddos
8182420,483,329,637,9,24,39,281897.8539442536,7922.157828849928,1357.1040722410798,2982.366976045403,34525.82527486662,389296.46675531217,normal
1595223,1536,436,799,42,282,24,33438.55652177041,83157.2988707607,5612.010166532436,19771.687882989227,91880.51803142554,502963.06337052153,ddos
9337841,1224,289,1749,1,1586,62,472887.4144830637,10101.859436504266,26548.459066611154,6711.321796719764,79385.40988753224,880436.4435141803,ddos
8839108,311,168,477,7,886,3,91961.74460989227,3508.4367106200198,18007.676419516487,9497.867907013646,49383.02255806962,676002.5773458134,dos
5264582,137,265,659,51,937,14,245296.2321061939,3306.4456643407198,41455.79821479199,11932.752101878308,95578.34086485216,778322.6497182634,normal
6130258,273,307,1256,42,619,15,640097.0560721852,8076.038304161647,28161.363123658004,17012.621454816315,21548.396471369768,428652.785313206,dos
1391638,149,458,682,17,1990,53,495018.94891892537,2896.7075138935847,990.1384501147156,18959.2992802969,43454.14637993852,564953.7946561429,portscan
7219255,188,184,980,51,237,62,376719.2571014432,9012.18440679887,23931.769507753335,7339.260628204512,102.86308971488856,68247.59580090379,normal
6817381,1128,333,1524,38,937,10,929962.3263493364,50248.62838565351,41099.93439052045,8470.733388415896,86667.72563063208,72127.56843980972,ddos
6701910,1048,2,1939,30,315,27,192966.17506805513,29117.438304080966,43155.4271890893,3019.2437412143613,15783.362335922635,869572.7005852564,ddos
4107660,452,440,199,13,839,6,487478.2431522592,5399.44509736279,8311.204560280075,3792.9762583870306,95769.9940511839,507030.3952998936,normal
6993118,4,160,1872,63,462,49,573495.1798533396,3863.9342237670235,5023.984670714827,14444.354336624927,50718.61898447585,108960.97300459995,normal
171336,491,390,557,38,1721,63,321942.03675825795,6475.938588452066,19355.659392973852,8705.545457264729,99395.11079383364,74902.203465255,dos
3010229,3808,259,546,32,591,37,705297.4391630641,137357.0681970193,3285.1171240344374,16845.362330581254,54131.315612698425,919537.2822841114,ddos
89843,263,422,41,28,839,23,867278.675824405,9407.759909595221,36320.711949446486,10582.916406580314,45544.289889169944,170586.42593331684,normal
7426287,26,47,1388,43,995,30,541478.9285429899,2273.723235970908,22382.15926288328,5654.042811292823,47215.32158756568,431619.1717496897,normal
4113024,459,253,596,59,1631,3,781336.9431144388,1622.7965827010437,1983.8311070390082,13586.166534564132,83577.12462301136,782657.8912744939,portscan
1955306,192,73,782,32,1405,36,60961.64472565491,140993.65041884713,5132.421879351885,9455.286032707805,36235.72573544567,867186.0569656132,ddos
1138522,491,334,941,34,1488,55,153782.56297774406,8124.296832327509,46368.3299562739,17804.461375813105,85332.8285440455,864320.7087920657,dos
758895,266,399,1064,1,149,34,462025.52884732786,2616.8337597041673,2162.561201300754,7436.893367059039,88635.8280419079,883411.9788319601,normal
7632838,1832,165,764,34,351,5,921019.8558264358,120743.45010734285,4902.940839464448,5093.613427479245,28884.565920671368,150329.0393439366,ddos
1764788,269,259,1451,31,441,45,531591.4567348104,7410.571991011568,11719.467594608019,8788.777997831787,92683.36338971011,428284.85362047906,normal
2957917,1000,3,1530,35,394,32,432302.1176240449,38035.41947240235,4742.57281787924,16981.068825530063,19062.090927345755,660032.7245114661,ddos
239747,172,375,1571,45,1388,51,600107.5701594233,9057.852985434707,32217.766495404234,16488.138914966257,82655.32114006903,901217.8109134724,normal
4514253,234,118,1459,54,5,31,124465.79488110398,3218.1142680367598,10918.764180153563,17869.462678942626,16872.55636142787,428329.04102168913,normal
6099015,2360,483,1315,49,533,45,653680.6328847605,72027.64165147186,24001.70277633284,16992.849676453698,71771.78006362067,621183.3516798329,ddos
3772615,403,410,1248,22,1997,37,94021.14460405475,6092.65440786327,43013.554281779194,6602.73770100569,97561.74888085967,959831.9477834565,normal
2942709,435,469,1341,62,219,34,576793.3163697465,1912.7134150669465,41240.354345928674,11844.65792827368,7612.514108054403,964190.5452934918,normal
8158881,275,469,691,4,870,16,714390.0411385028,6112.918968079614,7320.7331316622085,15894.040549784413,19634.62796190172,666504.5046043848,dos
8813340,608,272,1989,46,11,53,411507.4638285504,105941.23684332767,4445.677221749708,16782.230798682256,35305.90065743268,503151.8991623012,ddos
1572832,2464,492,1596,15,794,31,910902.7268577378,15233.410630395916,33215.92071758942,8035.129750233547,36012.58042972302,572472.1309040865,ddos
9898545,214,225,1151,39,1408,13,152032.0446203236,3793.545622070573,10523.156328448627,10271.844384068214,18214.873110539076,901223.3952318821,normal
8016892,431,351,656,23,703,18,170958.47140206056,6120.634779763727,39074.80354071329,5813.370408403313,49687.61162530507,693238.2849381781,normal
2740955,485,499,1043,52,457,23,516914.40945107234,9262.176270001468,21730.085257227285,13956.667469072056,79072.50427342157,241191.78439385348,normal
9880333,376,69,171,57,224,38,931655.3738662452,8909.84566320253,7734.44552763383,13437.21091650415,80264.32270264639,194795.1616585518,bot
3340544,158,181,32,39,335,10,390698.6029641758,1696.7561859811306,48711.06851647699,11807.813839351611,46620.72859888882,167142.83340960002,dos
3750322,302,352,734,27,166,6,926399.8777614371,6105.117901938756,2790.1537989482226,12546.276732158181,31351.374867201732,596724.0706788137,normal
1380288,1632,263,1122,61,1339,44,693474.8919095439,14704.027854273749,6223.471289053901,17973.06031665168,24167.12338422374,635642.9000555669,ddos
7530677,477,369,925,24,1139,59,782555.2272487136,2938.8595269568914,40603.72842905182,16401.037158720046,71551.86145521306,79415.54219106816,normal
3060565,149,180,1597,6,1861,23,937870.7044037374,5972.742894213825,22639.734573963997,2496.3857473302273,8524.355787638993,746770.500982341,normal
6723100,75,483,1212,37,1973,54,572328.3372131934,813.7393785110867,46903.2063483128,12854.80534383559,54530.128332884706,551430.934540323,dos
7770132,380,4,268,6,1944,52,641652.9303782909,8888.631718409695,1131.6632926360528,3231.8545226190354,54145.95964743758,299154.77825571736,portscan
2818867,229,196,1164,54,497,57,578990.4363468589,8289.903606483309,1571.5232614023203,2967.926818129396,11277.34613991227,956427.6724154017,portscan
7864494,2432,46,406,50,147,23,784858.5594445444,71009.28579020174,101.20451233058817,8984.598800957769,47122.08170673585,494364.45265248587,ddos
5864149,496,457,458,21,35,13,273406.29450393026,73763.90062249519,10863.615868077724,9710.934781811777,24975.44377852219,477402.4150653283,ddos
9851041,58,39,1315,21,1430,23,788047.8364055849,8813.640651468804,32866.4552500897,2082.138445717618,16653.555762405693,442060.47553331376,normal
8958925,274,121,319,26,1999,10,713545.6312693986,504.4684745228918,36169.28881809083,10236.22565786441,8204.193776991886,559719.2699113509,dos
8511907,864,134,740,56,1408,7,602066.1771356384,21583.422131811854,21502.675470274375,3529.9432960858735,19333.092706954547,47810.521146882114,ddos
5531152,1496,139,492,32,1780,62,38791.744284170425,46201.69733142459,12875.338253559747,11012.876435307062,64490.46709721179,47085.71354860591,ddos
6321101,475,349,1201,44,989,43,774543.9718501575,3643.9062674292186,35819.32462664772,16642.122643196748,72933.83217868528,462145.8729334673,normal
424290,229,152,1026,31,1434,14,132425.95299475634,9874.469031272758,8638.76115869019,1718.9917788194698,22854.630801399977,765283.5873048252,normal
6743671,48,27,652,38,307,41,961971.9230484329,1474.7041057372137,38356.62423526714,7985.045001407116,57375.81270875818,519394.77996495896,normal
3472796,2552,426,1270,31,641,53,81493.1012128285,45466.62744920022,39331.618101011365,4674.151369969874,37159.64038494041,921920.0583218021,ddos
2120777,2144,76,440,0,239,1,720275.5797828519,124192.74732870355,22059.29754172129,11493.030425508914,54157.98066317746,636983.6276469376,ddos
2598079,215,174,975,9,916,23,360425.68366963643,7843.568384472881,9688.438716059845,17870.380156667477,24619.71045491048,8496.532085284225,normal
7524232,290,48,992,44,904,44,735690.3921149722,6548.201620604618,31497.39606971336,3945.447051331621,4593.887682627706,447452.02994854085,normal
8295019,254,341,43,63,1390,9,518952.7109660246,3285.5845742709625,42674.18727247072,13526.093903586258,32684.824308931493,551960.0274298341,normal
2104517,445,309,1785,3,855,31,629505.2308674254,1177.857406372306,26480.070662477272,1861.8781577757914,16068.10166534508,16460.39134670474,normal
9197903,2864,273,557,28,303,62,75436.7406096591,147532.0063997666,23058.786201308158,10915.931620452071,73426.8395325341,106691.8155976918,ddos
5449704,87,26,1613,6,616,16,966479.0923670029,2514.338984040837,48961.402296542605,13521.496936205831,73038.54468929805,998583.0671905639,normal
898728,1448,327,796,37,1190,56,3846.4757804941296,126695.70612508498,26875.90379125748,13417.895837649037,7272.39676407897,675568.0549983284,ddos
3761154,200,389,657,5,553,56,941159.4504690744,134251.39017113182,1720.4785924839846,14764.899564597737,39673.21665001791,675653.5758811316,ddos
2396816,446,458,1830,52,1990,53,568250.1918887715,4409.0525644379595,25107.47914887476,8347.475992159894,9286.247928558012,569691.617391529,normal
9458342,388,220,559,10,765,9,258270.14865885634,8508.321438130726,22269.115968001825,15200.522499213112,71484.00739910848,896040.6477955836,dos
9734357,222,121,922,54,1885,21,637727.7696685977,2790.441995952065,2922.4557972135863,9457.889061665124,1834.7174820826594,288495.3803073298,portscan
9390383,478,360,1856,8,1324,5,672897.135350477,8899.12228234113,15874.498994427227,6458.377399418644,43802.23564693273,853103.9034373428,normal
2057344,397,68,1171,29,897,26,730331.6448777681,6359.699562185425,46541.96154718128,6439.102936587919,15242.323235135036,96696.5964414731,normal
2708029,426,70,1137,21,971,19,16437.754386725344,1943.8025761320766,6688.510939268764,3513.423058862928,66486.77650816743,974888.3196794592,dos
4272613,49,149,1746,57,1228,0,982782.4037843241,7865.492016126685,38204.216706207924,14411.529028359833,21395.93087056202,817551.7397184364,normal
3928225,334,186,440,38,194,63,617912.9346746699,9136.931944766895,45121.961988019095,3152.546841819097,40666.740682830205,2401.7750719926844,normal
4125286,440,430,1315,8,1194,16,377536.1978900138,5704.340660580665,12981.61580905921,12724.255745846847,506.8174403593861,59651.86583353854,normal
3338769,1400,372,503,54,1785,0,570650.3834428029,114056.3003921582,3350.0625776263582,13307.226774025174,98891.52564109235,84805.50895326833,ddos
9012860,3136,245,1048,37,1639,36,178421.82264944472,119219.9165846638,15364.23840341735,5732.698265209426,75409.39294889348,683768.9598825568,ddos
8302358,311,195,176,50,1898,60,247266.55077028548,7874.065095710627,21649.73679586623,9772.586745102715,16440.39597205037,684457.9340290605,normal
7738767,472,31,71,45,1425,14,85779.50303700243,4544.268702963607,47571.69967132173,13418.455564662016,44375.15400390479,81230.25754736646,normal
4360966,274,466,262,32,1062,54,879233.6472293509,7399.452142082664,4302.547619526547,3.5029857321000613,49824.66910892654,448330.9662561157,portscan
2304410,35,108,1706,25,1771,0,251600.11512861637,5485.350569182561,4611.921960614858,5494.798280829902,22597.57619125643,237659.54424640577,normal
976364,217,352,793,63,645,16,739710.469947162,4146.655400769196,7352.964924845537,7592.758215230689,8495.914070387722,399025.31044062116,normal
8323980,209,0,439,15,251,45,274198.6828132151,1658.2096338780173,17643.113088165206,18617.060983476866,56946.867218214815,239279.63198085956,normal
7299343,160,181,1996,8,1705,44,145988.64949103628,9090.390520937839,9217.549407726961,9284.735688145487,83511.54149198376,415960.0634997195,dos
3928194,408,173,1972,22,1971,59,108134.47061461746,4149.171936343888,607.5512215155943,10139.661209552587,57181.246927726956,642286.8130477635,portscan
5795986,7,168,1860,14,1306,42,860244.3507238689,2395.731129993053,8771.240472394305,13282.462332422541,63077.10922728419,153844.73953123845,normal
6531523,269,247,444,18,206,43,119736.78474943594,2423.0333306546695,1056.696896678156,9029.7602230311,59075.81453511185,218316.62323306612,portscan
2790453,126,107,99,41,499,37,87149.18299411911,2420.9584198343086,2028.5775424135493,8647.69139157597,45644.9478483149,357254.7802617273,portscan
5185456,475,369,714,15,1166,42,9354.785555290235,24.835188017026518,9964.550217943617,19487.57178046826,14729.662583838764,979845.4327625764,portscan
2465949,368,296,373,24,18,1,366440.04936093587,4382.247672941644,4455.194764127069,16246.419152659222,20236.76148160769,636225.6597009957,portscan
2933965,325,263,1662,34,1725,17,942687.1905423661,8906.886802003608,32933.38733009945,14035.247318168165,32775.76552913858,915495.5473134619,dos
6667151,356,415,1709,50,1599,11,908649.8590804862,251.5616690853574,8272.442914547044,9610.753198018781,29411.194224791205,856196.6045496679,normal
7587245,90,29,312,12,1765,28,115052.70573746273,9565.979109559801,42466.09223825722,6926.202217953281,52159.51349862663,558816.5156055746,dos
6030179,336,301,736,45,818,22,12494.725500424742,26869.685194178448,13352.637438309317,11838.036992344134,42081.28865556133,275966.0105006018,ddos
8971022,2920,475,1159,6,686,46,751007.5224738882,107831.56975488517,49124.700652810636,8924.232943773617,63688.36429614708,257498.1332134204,ddos
6147554,159,360,548,33,1848,8,306477.2906306561,7853.30537242227,41837.024392987565,9331.795084456171,84033.15169491072,569067.523604806,normal
7907388,1616,435,499,57,19,7,834676.9797527802,110267.72113312359,47544.06354125962,4432.056623546266,4911.106025010481,557071.4352963368,ddos
2505800,366,351,1331,13,1811,49,215429.438724424,3391.8221445136305,33418.41837703678,15825.483295505155,46240.595138589255,559648.6385885952,normal
145793,282,472,1711,22,1873,15,492208.60064817604,7038.152783520144,32908.008528420505,15821.532517497368,21564.664175320257,366848.2260761623,normal
1649834,3760,481,496,22,447,61,32946.03871256818,70946.92357679439,42056.44559761821,6018.457370790337,91022.57387737843,707661.8633645435,ddos
9299497,332,316,44,16,1249,22,894714.8278156032,1522.056205924545,35770.95932966199,5782.425473012298,54445.03720058128,408178.3952076692,dos
885721,288,224,450,12,1766,52,177975.99548107933,2009.3776519977548,30313.375205326673,5561.012211846279,88418.68531954051,351257.425662289,normal
561648,728,396,1321,57,1124,28,294703.03283166833,3905.8893044723577,17919.858824268944,3252.9532636598055,67032.8026509456,505356.324226263,ddos
8063101,481,88,336,26,738,58,479700.39658025734,3319.7704804435753,11151.114489239237,17164.42968926611,13526.491890846692,894826.9721419923,normal
9093532,125,233,657,1,293,9,271268.8424166274,7279.922152169806,39114.40151599105,5311.640445514043,84677.95887784968,706195.1626275121,dos
4379945,126,167,1855,36,1573,11,40163.446020919924,9690.485941878698,3861.7267472059516,13973.113674215556,31744.667997659482,814058.381402916,portscan
7150365,52,230,377,29,64,61,29086.129789233306,1335.6685988924369,3069.6325928320216,1993.2258439803263,74355.66355335125,534415.7227116084,normal
1703828,404,125,1319,3,498,60,955213.2628144094,3532.8733811004827,4797.261525455271,14707.634429388356,50846.63641922516,543914.4766264347,portscan
4762415,824,60,1920,29,75,51,325496.32424896833,27226.005861994337,32879.00821406111,2946.1239423144357,73019.86527883414,860182.1872106938,ddos
3377236,361,119,709,2,900,11,334391.59406786936,7608.895625945365,1161.6929424544342,3176.1636410927417,52755.94964005613,146036.02157635332,normal
468551,424,427,363,57,1727,29,922899.9699943588,9195.846013965082,35259.002590152755,16630.63076921715,92795.06675768297,961690.1133278917,normal
4777930,1496,496,1474,13,634,9,836153.6798152569,17101.53882129321,11241.904054859873,5818.386613662061,51012.424055848205,520300.7510829505,ddos
259525,1640,189,578,10,1148,13,686941.605344729,135538.12645549094,11125.638551974273,3447.724199089388,6070.498392049528,325762.7143423319,ddos
8899317,14,120,731,39,26,3,658505.7573382965,2715.0023036294738,28148.446601526975,10737.854807281612,45223.045949925625,314694.7754400188,dos
7604423,3424,427,582,22,1638,46,801085.7362196678,33460.68456897893,16871.337516587995,1497.1740528217015,96746.0346819667,42025.46873571811,ddos
6259735,104,47,458,40,1299,19,168875.44992693694,566.4383161712798,22534.68103992998,14208.44796133241,78959.94203446695,288438.1209815131,normal
4494993,936,201,1505,47,1595,40,664274.8574330724,12071.620988279168,25656.997031868614,16826.898761202843,63154.46796719736,427878.6930217403,ddos
9019166,470,58,1850,31,679,38,98398.59226459236,692.3407033820813,46051.948338209506,4968.049595205192,15130.159463421245,700553.0033701939,dos
1968193,466,184,1313,2,82,6,126512.73284467368,4464.177452250863,10252.97940008816,13959.973199277536,18315.77318055957,279065.8992843461,normal
2445013,304,222,1752,41,485,29,242756.1007735235,6586.473017707304,23220.71329150807,1075.8430759238502,72235.13202011799,657662.9992233858,normal
6505038,93,491,1474,0,1486,51,709803.7840458746,1844.2889541613863,39301.493684984096,9560.461564996593,73066.08563315778,600692.82634143,normal
7131490,427,10,1064,8,5,40,892545.1940342241,2176.466755714165,10266.308856129092,19038.960710019313,37335.07872324237,446642.4178481405,normal
3787232,144,280,162,47,968,23,690786.2873840665,1729.051300968626,4128.260580490735,10761.243008819523,99451.72308087285,9716.564158837371,normal
3809921,110,188,1803,8,1699,9,416623.02692038135,8065.603002215604,898.0476404207494,8215.646179120697,69146.15603671226,588655.7381700266,dos
9184619,163,301,887,59,367,51,513661.2187480882,1371.8851885962195,5195.612603662372,117.23104319785627,89449.22028084031,110187.95281986216,normal
8817618,53,309,372,11,470,44,712325.7990480858,734.1438047294081,2747.3562063314084,5118.493048395252,4631.485785256972,12957.891256530464,portscan
4037846,3344,499,1508,0,1737,37,613281.8909542181,5508.958766743681,20468.729695499158,8569.68293813404,62357.63612077599,99585.28952520317,ddos
81271,3,236,1036,15,1472,35,529467.5343346988,401.5994934563893,29692.75776277997,7548.528363875919,74953.25889312972,192379.84577952005,dos
2183548,68,33,487,29,1930,16,236792.47897913502,5466.77354963679,10012.524624735728,8779.157001676725,79734.69724791794,485572.59062670486,normal
1189238,246,339,1556,7,688,20,616960.9235874473,939.9429326392145,13492.08936479369,472.97335043558155,67240.2966175678,753320.5744291219,normal
2249576,389,134,1507,45,369,57,18668.175568303468,2224.3438166471556,34957.03117558201,10624.849943945028,60592.570758679656,943924.431790019,normal
2759474,1104,480,896,45,1363,45,560053.9800149753,124901.78026996202,45451.30708871747,5026.924921756333,74612.45986732474,285230.21450769313,ddos
9840950,2464,61,1893,9,1691,58,820745.0783929346,145216.23164179127,6784.38223957117,8012.013181247186,3853.027627676908,559293.4741638933,ddos
3463994,3304,312,1437,32,277,2,179750.54975397242,129128.89539651989,23631.030929612076,17728.327109217957,75133.66005473511,995495.6067027904,ddos
783358,2816,226,938,37,339,0,114210.42219411836,143940.45125254063,14777.940341621124,16562.145050540683,32960.1342509468,587455.1428516257,ddos
1897099,2296,92,1829,40,814,17,970235.1551945143,100568.19664342565,26403.233071848117,7959.345490809977,76103.0603214119,589713.6240631785,ddos
2852989,66,115,1796,50,613,1,843463.3370753329,9872.165490083424,5965.365415372366,1081.1691831010473,77707.91231925579,162816.78590870375,dos
7297150,460,331,1101,21,1103,39,302001.1603800498,4963.488643290067,13559.243374787211,17777.9819366531,27658.44512573562,313330.58749582,normal
9749281,2776,132,1169,15,1729,47,208572.76086355327,119203.54926194748,35445.999712084486,7979.839446054151,71517.76463063402,190284.23241200566,ddos
7371958,325,331,860,18,792,3,334039.3631015975,9716.630693862755,40967.30484183274,9590.941867123456,32893.089120427656,926213.3600856962,normal
1761301,421,476,897,10,602,31,431224.9712911318,7092.941329162214,6217.211159038741,1713.9037905682696,72476.23930967606,464159.18582728796,portscan
2337280,155,418,1504,61,66,18,821082.9083053365,9567.204174107073,47223.50409435505,13850.824339917372,18986.469026672094,357786.2938331323,dos
3485962,87,467,71,52,214,19,239203.7311563454,2536.520607284509,32648.49679632066,14242.417477648827,7767.172491891694,733262.3245392216,dos
1400607,33,292,1031,10,415,41,720845.0633569364,3002.8247908019302,37332.188582668365,8173.347839811986,58823.727549437775,346923.2268313477,normal
4235140,68,443,1778,13,1168,48,929290.9816128938,3972.461606626503,3575.557206391653,17777.634727302648,19307.584479323403,868032.7725083461,portscan
5529654,187,192,833,38,551,48,379512.20962258725,4645.9211120350465,8501.715052574673,972.6800147880033,89464.63294458599,675677.8987192272,normal
7518262,1536,399,1918,58,1747,52,26046.914380213228,134610.86137833964,32897.28669698448,6150.810388875811,15829.237289570086,43964.08201386126,ddos
7676531,213,29,288,25,1309,6,827616.4222872138,8878.63576327571,45955.15239496944,4137.034928165575,60705.414158468775,559854.0117880448,normal
2757498,88,456,115,43,570,8,708413.8519503496,6579.635836892477,9819.046193317938,13958.131365048397,69719.56218281903,822414.3547217749,portscan
